Date,X_t,X_t-1,X_t-2,X_t-3,X_t-4,X_t-5,X_t-6,X_t-7,X_t-8,X_t-9,X_t-10,X_t-11,X_t-12,X_t-13,X_t-14,X_t-15,X_t-16,X_t-17,X_t-18,X_t-19,X_t-20,X_t-21,X_t-22,X_t-23,X_t-24,X_t-25,Pos_t-1,Neu_t-1,Neg_t-1
2017-07-13,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,105.98,106.14,106.56,107.04,105.62,104.32,,,
2017-07-14,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,105.98,106.14,106.56,107.04,105.62,,,
2017-07-17,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,105.98,106.14,106.56,107.04,0.0,1.0,0.0
2017-07-18,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,105.98,106.14,106.56,0.0,0.637,0.363
2017-07-19,106.82,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,105.98,106.14,,,
2017-07-20,107.36,106.82,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,105.98,,,
2017-07-21,107.09,107.36,106.82,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,105.51,0.0,1.0,0.0
2017-07-24,107.0,107.09,107.36,106.82,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,105.37,0.0,1.0,0.0
2017-07-25,106.42,107.0,107.09,107.36,106.82,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,103.94,,,
2017-07-26,106.94,106.42,107.0,107.09,107.36,106.82,105.75,104.79,105.09,104.29,104.38,103.84,103.59,103.32,103.35,105.63,107.46,107.46,106.25,105.71,106.86,105.41,105.57,104.36,104.22,104.8,,,
